gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,revenue_per_tenure,charges_x_tenure,avg_monthly_revenue,total_services,high_value,contract_risk,fiber_risk,tenure_risk_med,tenure_risk_low,tenure_risk_vlow
0,0,0,0,-0.7888002190384014,0,1,-0.9858342310174764,-0.8104759910574034,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-1.2341436663653238,0.7776262573621393,-1.0146166359757105,0,0,1,0,1,0,0
0,0,0,0,-0.62591876415828,1,0,0.5081212721318681,-0.41334288558585,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7990348779917381,-0.3180426386953119,-0.6499932206481787,1,0,1,1,1,0,0
1,1,1,0,0.0663274190822359,1,1,0.358559542116917,0.0633448701063403,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.697650548495574,0.023782329015923365,0.8299097607124896,1,0,1,1,0,1,0
0,0,0,0,0.3920903288424788,1,1,-0.5055748979694671,-0.0900472676248489,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.2573664714217212,-0.19823102799935102,-0.2239478573982948,1,0,1,0,0,1,0
1,0,1,0,-1.1145631287986442,1,1,0.5496661971360212,-0.8236320874867874,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.48878198391869937,-0.6126376764747761,-0.7324018246682715,1,0,1,1,0,0,0
0,0,1,1,1.5729808767233588,1,0,-1.3580767590546885,-0.2730185483348542,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,-0.8579236673192139,-2.1362287711154617,-0.1724711601696543,1,0,0,0,0,0,1
1,1,1,0,-0.5444780367182193,1,0,0.0544506910865167,-0.4396550784446179,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.09820170950105288,-0.029647205380736855,-0.7929170306668911,1,0,1,0,1,0,0
0,0,0,1,-1.2367242199587352,1,1,-1.5009913010689746,-0.9915930568344083,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,-1.2039481362756033,1.8563122959793745,-0.7953587818059945,1,0,1,0,0,0,0
1,0,0,0,1.002895784642934,1,0,-1.5275800530716328,-0.5242867457437083,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,-1.5081315138557272,-1.53200359593017,-0.5176117362641901,1,0,0,0,0,0,1
1,0,1,0,1.6137012404433893,1,1,1.4503601712260603,2.400582793153365,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.8932432488811832,2.34044800739718,1.4784633609677051,1,1,0,1,0,0,1
0,0,0,0,-1.0738427650786138,1,1,0.7042133181514708,-0.7802346284596586,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.6497375272882802,-0.756214376768961,-0.7198780612823173,1,0,1,1,0,0,0
0,0,1,1,-0.62591876415828,1,1,0.6875953481498096,-0.3665681065021848,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.0812628702031308,-0.43037883055491105,-0.5764385754324842,1,0,1,1,1,0,0
1,0,1,0,1.1657772395230557,1,0,0.5363718211346925,1.170178741183803,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0.4561848988948513,0.625290061000356,0.9952384702211758,1,0,0,0,0,0,1
1,0,1,1,-1.2774445836787656,1,1,0.2073360151017999,-0.9760750437641786,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.16104461328296904,-0.264860269493333,-0.7581491709531494,1,0,1,1,0,0,0
1,0,1,1,0.6364125111626608,1,0,1.5633623672373562,1.395841113327413,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,2.418521207804961,0.9949433699907279,2.159365868115397,1,1,0,1,0,1,0
1,0,0,0,-0.6666391278783103,1,1,-1.4677553610656522,-0.8616214196259983,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,-2.169184873579495,0.9784631538395208,-1.2733839710507489,1,0,1,0,1,0,0
1,1,0,0,-0.9516816739185228,1,1,0.6743009721484804,-0.6778554753732784,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.7011685783726493,-0.641719877899153,-0.7048647112211778,1,0,1,1,1,0,0
0,0,0,0,-1.1960038562387048,1,0,-0.6700928009859131,-0.9532505408984356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5556307283094469,0.8014335740169469,-0.7904208066725771,1,0,1,0,0,0,0
1,0,0,1,-1.2774445836787656,1,1,-0.6767399889865777,-0.9878184050065146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5256459171647214,0.8644978334897312,-0.7672706208323979,1,0,1,0,0,0,0
1,0,0,0,1.3286586944031769,1,0,1.3406815692150955,1.9204073474681504,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1.0015111206615817,1.7813082233637312,1.434575785072937,1,1,0,1,0,0,1
0,0,1,1,1.5322605130033284,1,1,1.6747027662484868,2.634787798381156,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1.0858754095877396,2.5660809197399996,1.708393475788529,1,1,0,1,0,0,1
1,0,1,0,1.125056875803025,1,1,-0.1649065129354117,0.5647554915718696,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,-0.1452848015380237,-0.18552920624268543,0.49755699790137725,1,0,0,0,0,0,1
0,0,1,0,1.4915401492832985,1,1,-1.2783105030467143,-0.2288484997523086,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,-0.8513328822122178,-1.9066514385447046,-0.15240917791078745,1,0,0,0,0,0,1
0,1,0,0,0.1070477828022663,1,0,0.1923798421003046,0.0605193997322444,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.6436009080607694,0.020593835552687692,0.5170486640868913,1,0,1,1,0,1,0
0,0,0,0,-0.4223169455581282,1,1,-1.4860351280674795,-0.7998363291799486,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,-3.4373742304942128,0.6275778162775398,-1.8501156093877997,1,0,1,0,1,0,0
1,0,1,1,1.369379058123207,1,0,0.5014740841312035,1.3037042903471303,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0.3635505999442334,0.6867081090007854,0.9451385264040181,1,0,0,0,0,0,1
1,1,1,0,-1.2774445836787656,1,1,0.184070857099474,-0.9763840795863452,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.14297380985013494,-0.2351403194148311,-0.7583892091078663,1,0,1,1,0,0,0
0,0,1,0,-1.2774445836787656,1,1,0.4848561141295422,-0.9723886878854756,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3766034828032025,-0.6193768168583171,-0.7552858586790244,1,0,1,1,0,0,0
1,0,1,1,0.0663274190822359,1,1,0.8404806721650927,0.3598426674880258,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,11.011516991810646,0.055746913773213426,4.714461353662802,1,1,1,1,0,1,0
0,0,1,1,1.6137012404433893,1,0,-1.3397969920528607,-0.2528870719194212,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,-0.8251499467272675,-2.162032068018023,-0.15574729243316002,1,0,0,0,0,0,1
1,0,1,1,-0.055833672077855,0,0,-0.1599211219349132,-0.1912123514098597,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,-2.4291690997547617,0.008928983480436609,-2.9044764688764695,0,0,0,0,0,1,0
1,0,0,1,-0.0965540357978854,1,0,-1.3098846460498703,-0.688097805479376,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,-12.293149069778034,0.12647464900579963,-6.457735742497626,1,0,0,0,0,1,0
0,0,0,0,-0.9516816739185228,1,1,0.8654076271675846,-0.649931881441784,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.8998899018646633,-0.8235925792447037,-0.6758284982114037,1,1,1,1,1,0,0
1,0,1,1,-0.5037576729981889,1,1,0.1890562480999726,-0.3580254734180043,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.36798720104106175,-0.09523853560861045,-0.6968761582257992,1,0,1,1,1,0,0
1,1,1,0,-0.5444780367182193,0,1,-1.0124229830201346,-0.7526200703503308,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,-1.8259027697694703,0.5512420781232059,-1.357348750556202,0,0,1,0,1,0,0
0,0,1,0,1.3286586944031769,1,1,1.3390197722149295,2.0453902635472967,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1.0002697310474,1.7791002623311276,1.527940073223225,1,1,1,1,0,0,1
0,0,1,1,-0.0965540357978854,1,0,-1.5109620830699717,-0.7412519668920545,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,-14.180242651118403,0.14588948705798555,-6.956582745472742,1,0,0,0,0,1,0
1,0,0,0,-1.0738427650786138,1,0,-1.51594747407047,-0.9525000253303162,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,-1.3986784088193038,1.6278892272697736,-0.87881753333587,1,0,0,0,0,0,0
0,0,0,0,-1.2367242199587352,0,0,-0.4440884089633204,-0.9646848663186046,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,-0.3562042044695491,0.5492148911678782,-0.773775668167042,0,0,1,0,0,0,0
1,0,1,1,0.8400143297628127,1,0,0.2355865641046238,0.6825202138046935,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.27715599120589146,0.19789608974746947,0.8029514208250388,1,0,1,0,0,1,0
1,1,1,0,-1.0331224013585834,1,1,0.3535741511164189,-0.7720893271468353,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3389574901813218,-0.3652853760597173,-0.7401713606583953,1,0,1,1,0,0,0
0,0,1,1,1.1657772395230557,1,1,-0.5005895069689685,0.2999780139368696,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.4257519963322547,-0.5835758535684916,0.2551316727805968,1,0,0,0,0,0,1
1,1,0,0,1.5322605130033284,0,1,-0.6484894399837535,0.4337684509477685,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,-0.4204798310766023,-0.9936547619867473,0.28125498078341343,0,0,0,0,0,0,1
0,0,0,0,-0.7888002190384014,1,1,0.464914550127549,-0.5679932405930038,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0.5820160523831789,-0.36672469897475046,-0.7110579429694651,1,0,1,0,1,0,0
1,1,1,0,0.1070477828022663,1,1,0.5596369791370178,0.2354557490659146,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4.781269373401424,0.059907897790775926,2.0116207537538733,1,0,0,1,0,1,0
0,0,1,0,-1.2367242199587352,1,1,0.1873944510998066,-0.9390790410533608,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.15030946547746468,-0.23175525636100366,-0.7532371843104508,1,0,1,1,0,0,0
0,0,0,0,-1.1960038562387048,1,1,0.3668685271177476,-0.898683644298709,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.30420178610534493,-0.43877617316543993,-0.7451747684302862,1,0,1,1,0,0,0
0,0,0,0,-1.1960038562387048,1,0,0.3768393091187442,-0.893694923169446,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.31246940643625626,-0.45070126688834733,-0.74103819697286,1,0,1,1,0,0,0
0,0,0,0,1.2064976032430856,1,1,0.9717626351782166,1.534267087670813,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0.7988200162397154,1.1724292902637032,1.2612166958492803,1,1,0,1,0,0,1
1,0,1,1,1.6137012404433893,1,0,1.302460238211275,2.3114921804201543,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0.8021551045040823,2.1017817020297267,1.4235945153241047,1,1,0,1,0,0,1
1,0,1,0,1.247217966963116,1,1,-1.4893587220678115,-0.4622809154246824,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,-1.1846463868675414,-1.8575549574162005,-0.3677014865937282,1,0,0,0,0,0,1
1,1,0,0,-0.5037576729981889,1,0,0.2173067971027965,-0.3941164426496195,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.42297528294738007,-0.10946996643519433,-0.7671251708020891,1,0,1,1,1,0,0
0,1,0,0,0.1070477828022663,1,1,1.5301264272340338,0.6862286436706945,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,13.072664775025599,0.1637966414425566,5.862807711872416,1,1,0,1,0,1,0
1,1,1,0,-0.4630373092781585,1,1,0.144187729095487,-0.3563478503833848,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3048125935679648,-0.06676429811130234,-0.7533186989566668,1,0,1,1,1,0,0
1,0,1,0,1.2064976032430856,1,0,1.0415581091851935,1.6420985156197063,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0.8561941317504306,1.2566373623703362,1.3498575839705746,1,1,0,1,0,0,1
0,0,0,0,-0.7073594915983407,1,1,-0.5305018529719588,-0.6895105406664239,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.7395202254729405,0.37525552101022247,-0.9611785286762334,1,0,1,0,1,0,0
0,0,0,0,0.9214550572028734,1,1,-0.4723389579661445,0.243181644620083,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.5070979585258377,-0.43523912153183925,0.2610771638841587,1,0,1,0,0,1,0
0,0,0,0,-0.8702409464784621,1,1,-0.6684310039857471,-0.7989312957007461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.7593727679448531,0.5816960295641052,-0.9076279612951345,1,0,1,0,1,0,0
0,0,1,1,-0.62591876415828,1,0,0.7806559801591124,-0.3625727148013147,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1.2276033106090378,-0.4886272263339624,-0.5701557105037247,1,0,1,1,1,0,0
0,0,0,0,1.1657772395230557,1,0,-1.505976692069473,-0.4174486472232081,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,-1.2808350437880223,-1.7556333508668132,-0.3550405920364156,1,0,0,0,0,0,1
0,0,1,0,1.5729808767233588,1,0,0.8155537171626008,1.8130394732525068,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0.5152012441557288,1.282850401037422,1.1453325178541325,1,0,0,0,0,0,1
0,0,0,0,-1.2367242199587352,1,0,0.1741000750984774,-0.9398516306087776,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1396460197943695,-0.21531377957092168,-0.7538568799440548,1,0,1,1,0,0,0
1,0,0,0,0.1070477828022663,1,0,-1.5126238800701377,-0.7081409859456185,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,-12.923131424244716,-0.1619230325752694,-6.05001623261767,1,0,0,0,0,1,0
0,0,0,0,-0.62591876415828,1,0,0.1907180451001386,-0.4928313138445941,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29990944732159047,-0.11937400309176185,-0.7749909919656476,1,0,1,1,1,0,0
0,0,0,0,-0.4630373092781585,1,1,1.0831030341893466,-0.0717037841805233,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2.2896778181030393,-0.5015171146220444,-0.1515816676066022,1,1,1,1,1,0,0
0,0,1,0,0.5956921474426305,1,0,-1.4993295040688086,-0.6005744458442969,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,-2.4753986169365367,-0.8931388120028428,-0.9915506555270003,1,0,0,0,0,1,0
0,0,1,0,-1.1960038562387048,1,0,-1.4594463760648215,-0.9756335640182262,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,-1.210150671173271,1.7455034937471294,-0.8089804679904098,1,0,1,0,0,0,0
1,0,0,0,-1.1960038562387048,1,1,-1.4993295040688086,-0.9772449650909528,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,-1.2432211524969168,1.79320386863876,-0.8103166171779855,1,0,1,0,0,0,0
1,1,1,0,0.4735310562825394,1,1,-1.5093002860698053,-0.633376390968566,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,-3.1214133331445892,-0.7147005587101738,-1.3098980566792553,1,0,0,0,0,1,0
0,0,0,0,-1.2774445836787656,1,1,-0.6900343649879066,-0.9879949969048956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.5359720905549122,0.8814806621060177,-0.7674077854922363,1,0,1,0,0,0,0
0,0,1,1,0.4735310562825394,1,0,0.9850570111795456,0.8888899210501805,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,2.037215600488652,0.4664550870023714,1.838330567397474,1,1,0,1,0,1,0
1,0,1,1,-1.1145631287986442,1,1,-1.2916048790480432,-0.94782034002322,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,-1.1485392380131185,1.4395751751633814,-0.8428342667038745,1,0,1,0,0,0,0
1,0,0,0,-0.3408762181180675,1,1,-0.3028356639492,-0.3891056475330589,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8630840402164213,0.10322947583827728,-1.1089541765470334,1,0,1,0,1,0,0
0,0,0,1,-1.2774445836787656,1,1,0.1624674960973147,-0.9766710414212144,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1261937780910751,-0.20754322291336566,-0.7586121016801036,1,0,1,1,0,0,0
0,0,0,0,-0.5851984004382496,1,1,0.3535741511164189,-0.3980014644140013,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.594044189057093,-0.20691102766964026,-0.668687053125394,1,0,1,1,1,0,0
0,0,0,0,-0.9109613101984924,1,1,1.1911198392001443,-0.5393632790679854,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1.2933440590934546,-1.085064089321181,-0.5856524840894107,1,1,1,1,1,0,0
0,0,1,0,1.3286586944031769,1,0,0.2073360151017999,0.928998355969963,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0.15488340378967014,0.2754787991279148,0.6939770083696686,1,0,0,0,0,0,1
0,1,0,0,-1.2774445836787656,1,1,0.7058751151516368,-0.9694528475748916,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.5482761154151253,-0.9017163426040834,-0.7530054962092123,1,0,1,1,0,0,0
0,0,0,0,0.8400143297628127,1,1,1.4021680582212426,1.5467609644812683,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1.6495816707143072,1.1778412616415415,1.81968810444981,1,1,0,1,0,1,0
1,0,0,0,-1.1960038562387048,1,0,-1.4478137970636586,-0.984441084949978,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,-1.200505114120541,1.7315908844037373,-0.816283529988255,1,0,0,0,0,0,0
1,0,1,0,0.0256070553622056,1,1,-0.1233615879312587,-0.116337386496319,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,-3.464526529261906,-0.0031589270117253357,-3.267256596000438,1,0,0,0,0,1,0
1,0,0,0,-1.1960038562387048,0,1,-1.16863190103575,-0.9723445399108804,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.96901174485502,1.3976882601623253,-0.8062532593746732,0,0,1,0,0,0,0
0,0,0,0,0.0663274190822359,1,1,0.5047976781315361,0.196627605409394,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,6.61358243474291,0.03348192714917002,2.576107089348135,1,0,0,0,0,1,0
0,0,1,1,-0.748079855318371,1,1,-1.4976677070686424,-0.8910239707064334,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,-1.9756067867542353,1.1203750416189064,-1.1753695398385569,1,0,0,0,1,0,0
0,0,0,0,-0.7888002190384014,1,1,-1.477726143066649,-0.8858365836914918,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,-1.849932070431254,1.1656307053297448,-1.1089588642800638,1,0,1,0,1,0,0
1,1,1,0,0.5549717837226001,0,1,-0.1615829189350795,0.2360738207102481,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,-0.286001750158936,-0.08967396074050538,0.417850638760678,0,0,0,0,0,1,0
1,0,1,1,-0.3815965818380978,1,0,-1.343120586053193,-0.7696832625313943,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,-3.429857788208413,0.5125302246342811,-1.9655004620280703,1,0,0,0,1,0,0
0,0,1,1,0.5956921474426305,1,0,-1.4960059100684764,-0.5884999747924964,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,-2.469911350815678,-0.8911589731555575,-0.9716156586762377,1,0,0,0,0,1,0
1,0,0,1,-0.62591876415828,1,1,-0.4806479429669752,-0.6335750568542448,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.7558323013210255,0.30084656645710856,-0.9963144548704466,1,0,1,0,1,0,0
0,0,1,1,0.6771328748826912,1,1,1.0249401391835322,1.1043982590368835,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1.491618545188239,0.6940206630280109,1.6072557425307712,1,1,1,1,0,1,0
1,1,1,0,1.0843365120829946,0,1,-0.4823097399671412,0.3158933587784564,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,-0.4407325668492022,-0.522986061179626,0.28866199317171193,0,0,1,0,0,0,1
0,0,0,0,1.4915401492832985,1,1,0.684271754149477,1.5961625480533508,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0.4557132584673726,1.0206187943344556,1.0630168955623442,1,0,0,0,0,0,1
1,0,0,0,-0.8702409464784621,0,1,-0.7698006209958805,-0.7996597372815677,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,-0.874533983082229,0.6699120210151629,-0.908455509233839,0,0,0,0,1,0,0
1,0,0,0,-0.9109613101984924,1,1,-0.4357794239624898,-0.775863978974729,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.47317886119295005,0.396978195010414,-0.8424501337711018,1,0,1,0,1,0,0
1,0,1,1,-0.8295205827584317,1,1,-1.3547531650543558,-0.8883750922307185,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,-1.6137223945159425,1.123795634969719,-1.0581933432909585,1,0,0,0,1,0,0
1,0,0,0,0.5142514200025698,1,1,1.1994288242009752,1.0851938900879503,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,2.287888555828987,0.6168079760373643,2.069987507296844,1,1,1,1,0,1,0
0,0,1,1,0.2699292376823877,1,1,-0.1632447159352455,0.0263047194209272,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,-0.5831642213824968,-0.044064521728078745,0.09396917463395862,1,0,1,0,0,1,0
1,1,1,0,1.5729808767233588,1,0,-1.3065610520495383,-0.2173258783829488,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,-0.8253801870013825,-2.055195549145477,-0.1372890106119258,1,0,0,0,0,0,1
1,0,1,1,1.5729808767233588,1,0,-1.3580767590546885,-0.2893974469096912,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,-0.8579236673192139,-2.1362287711154617,-0.18281803094723437,1,0,0,0,0,0,1
0,0,1,1,0.0256070553622056,1,0,-1.3497677740538576,-0.654103865041035,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,-37.90731247848542,-0.03456357811631815,-18.37006341544661,1,0,0,0,0,1,0
1,1,0,0,1.4100994218432374,1,1,0.3635449331174155,1.226842666576804,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2559996346210376,0.512634500002906,0.8639132216421909,1,0,1,1,0,0,1
1,0,1,1,0.188488510242327,0,0,-0.8163309370005319,-0.3678042497908517,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-4.112736480332815,-0.15386900217995314,-1.8530253934689398,0,0,1,0,0,1,0
1,0,1,1,0.6771328748826912,1,0,0.6560212051466532,0.8710099913391051,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.9547224840008571,0.44421352462496105,1.267600522661364,1,0,1,1,0,1,0
0,0,1,0,-0.9516816739185228,1,0,-0.4623681759651477,-0.8014256562653777,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.4807912935276764,0.4400273196691658,-0.8333585613624549,1,0,1,0,1,0,0
1,0,1,0,0.7992939660427822,1,1,0.8919963791702424,1.0356598625920823,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1.102190818908303,0.7129673236027845,1.2797078763062637,1,1,0,1,0,1,0
0,0,0,0,1.5322605130033284,1,0,1.1346187411944968,2.011683284943825,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0.7356855288896631,1.7385314944458703,1.3043732028296335,1,1,0,1,0,0,1
1,0,0,0,-1.2774445836787656,1,1,0.6726391751483144,-0.969894327320844,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.5224606819396482,-0.8592592710633667,-0.7533484078588081,1,0,1,1,0,0,0
